Лунев Валерий Валерьевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983262	24.08.1975	Политическая партия «Демократическая партия России»	94Ярославская область	4	выдвинут	зарегистрирован
Титаренко Вячеслав Михайлович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983263	27.12.1954	Политическая партия «Демократическая партия России»	94Ярославская область	5	выдвинут	зарегистрирован
Лайтман Евгений Владимирович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983264	14.02.1981	Политическая партия «Демократическая партия России»	94Ярославская область	6	выдвинут	зарегистрирован
Никитин Владимир Валерьевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983265	18.07.1974	Политическая партия «Демократическая партия России»	95Город Москва - Восточная, Город Москва - Люблинская, Город Москва - Медведковская, Город Москва - Шереметьевская	1	выдвинут	зарегистрирован
Богданова Дарья Максимовна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983266	18.08.1981	Политическая партия «Демократическая партия России»	95Город Москва - Восточная, Город Москва - Люблинская, Город Москва - Медведковская, Город Москва - Шереметьевская	2	выдвинут	зарегистрирован
Пакин Николай Александрович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983267	04.07.1958	Политическая партия «Демократическая партия России»	95Город Москва - Восточная, Город Москва - Люблинская, Город Москва - Медведковская, Город Москва - Шереметьевская	3	выдвинут	зарегистрирован
Быкова Ирина Владимировна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983268	24.11.1985	Политическая партия «Демократическая партия России»	95Город Москва - Восточная, Город Москва - Люблинская, Город Москва - Медведковская, Город Москва - Шереметьевская	4	выдвинут	зарегистрирован
Ковалев Вячеслав Геннадиевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983269	11.02.1979	Политическая партия «Демократическая партия России»	95Город Москва - Восточная, Город Москва - Люблинская, Город Москва - Медведковская, Город Москва - Шереметьевская	5	выдвинут	зарегистрирован
Меркулова Наталья Геннадьевна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983270	26.04.1982	Политическая партия «Демократическая партия России»	95Город Москва - Восточная, Город Москва - Люблинская, Город Москва - Медведковская, Город Москва - Шереметьевская	6	выдвинут	зарегистрирован
Признякова Алиса Викторовна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983271	18.11.1973	Политическая партия «Демократическая партия России»	96Город Москва - Донская, Город Москва - Царицынская, Город Москва - Центральная	1	выдвинут	зарегистрирован
Винокурова Екатерина Владимировна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983272	02.06.1985	Политическая партия «Демократическая партия России»	96Город Москва - Донская, Город Москва - Царицынская, Город Москва - Центральная	2	выдвинут	зарегистрирован
Самойлова Надежда Александровна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983273	01.07.1982	Политическая партия «Демократическая партия России»	96Город Москва - Донская, Город Москва - Царицынская, Город Москва - Центральная	3	выдвинут	зарегистрирован
Никифоров Игорь Александрович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983274	03.09.1962	Политическая партия «Демократическая партия России»	96Город Москва - Донская, Город Москва - Царицынская, Город Москва - Центральная	4	выдвинут	зарегистрирован
Мишинев Дмитрий Юрьевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983275	24.08.1976	Политическая партия «Демократическая партия России»	96Город Москва - Донская, Город Москва - Царицынская, Город Москва - Центральная	5	выдвинут	зарегистрирован
Казначеев Валентин Васильевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983276	30.01.1954	Политическая партия «Демократическая партия России»	96Город Москва - Донская, Город Москва - Царицынская, Город Москва - Центральная	6	выдвинут	зарегистрирован
Богданов Тимур Владимирович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983277	08.06.1977	Политическая партия «Демократическая партия России»	97Город Москва - Кунцевская, Город Москва - Тушинская, Город Москва - Черемушкинская	1	выдвинут	зарегистрирован
Шевченко Вероника Игоревна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983278	18.10.1984	Политическая партия «Демократическая партия России»	97Город Москва - Кунцевская, Город Москва - Тушинская, Город Москва - Черемушкинская	2	выдвинут	зарегистрирован
Смирнова Надежда Анатольевна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983279	12.07.1971	Политическая партия «Демократическая партия России»	97Город Москва - Кунцевская, Город Москва - Тушинская, Город Москва - Черемушкинская	3	выдвинут	зарегистрирован
Олещук Наталья Леонидовна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983280	23.12.1951	Политическая партия «Демократическая партия России»	97Город Москва - Кунцевская, Город Москва - Тушинская, Город Москва - Черемушкинская	4	выдвинут	зарегистрирован
Рубинов Вячеслав Анатольевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983282	30.10.1976	Политическая партия «Демократическая партия России»	98Город Санкт-Петербург - Восточная, Город Санкт-Петербург - Западная, Город Санкт-Петербург - Южная	1	выдвинут	зарегистрирован
Лютикова Елена Геннадьевна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983283	01.10.1970	Политическая партия «Демократическая партия России»	98Город Санкт-Петербург - Восточная, Город Санкт-Петербург - Западная, Город Санкт-Петербург - Южная	2	выдвинут	зарегистрирован
Куделина Наталья Владимировна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983284	17.11.1975	Политическая партия «Демократическая партия России»	98Город Санкт-Петербург - Восточная, Город Санкт-Петербург - Западная, Город Санкт-Петербург - Южная	3	выдвинут	зарегистрирован
Бородавкина Наталья Юрьевна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983285	09.01.1976	Политическая партия «Демократическая партия России»	98Город Санкт-Петербург - Восточная, Город Санкт-Петербург - Западная, Город Санкт-Петербург - Южная	4	выдвинут	зарегистрирован
Лебедев Александр Владимирович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983286	19.07.1971	Политическая партия «Демократическая партия России»	99Город Санкт-Петербург - Северная, Город Санкт-Петербург - Центральная	1	выдвинут	зарегистрирован
Трофимович Янина Владимировна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983287	25.05.1977	Политическая партия «Демократическая партия России»	99Город Санкт-Петербург - Северная, Город Санкт-Петербург - Центральная	2	выдвинут	зарегистрирован
Михалко Татьяна Федоровна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983288	27.06.1950	Политическая партия «Демократическая партия России»	99Город Санкт-Петербург - Северная, Город Санкт-Петербург - Центральная	3	выдвинут	зарегистрирован
Баканова Мария Владимировна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983289	30.06.1980	Политическая партия «Демократическая партия России»	99Город Санкт-Петербург - Северная, Город Санкт-Петербург - Центральная	4	выдвинут	зарегистрирован
Лебедева Галина Павловна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983290	16.07.1954	Политическая партия «Демократическая партия России»	99Город Санкт-Петербург - Северная, Город Санкт-Петербург - Центральная	5	выдвинут	зарегистрирован
Виноградова Виктория Александровна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100021983291	14.06.1945	Политическая партия «Демократическая партия России»	99Город Санкт-Петербург - Северная, Город Санкт-Петербург - Центральная	6	выдвинут	зарегистрирован
Зюганов Геннадий Андреевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025286	26.06.1944	Политическая партия «Коммунистическая партия Российской Федерации»	Общая часть списка	1	выдвинут	зарегистрирован
Алферов Жорес Иванович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025287	15.03.1930	Политическая партия «Коммунистическая партия Российской Федерации»	Общая часть списка	2	выдвинут	зарегистрирован
Харитонов Николай Михайлович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025288	30.10.1948	Политическая партия «Коммунистическая партия Российской Федерации»	Общая часть списка	3	выдвинут	зарегистрирован
Сенин Григорий Николаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025289	28.04.1957	Политическая партия «Коммунистическая партия Российской Федерации»	1Республика Адыгея (Адыгея)	1	выдвинут	зарегистрирован
Жуков Алий Хамидович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025290	23.04.1956	Политическая партия «Коммунистическая партия Российской Федерации»	1Республика Адыгея (Адыгея)	2	выдвинут	зарегистрирован
Безусько Татьяна Сергеевна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025291	27.05.1946	Политическая партия «Коммунистическая партия Российской Федерации»	1Республика Адыгея (Адыгея)	3	выдвинут	зарегистрирован
Кагазежев Байзет Схатбиевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025292	09.04.1958	Политическая партия «Коммунистическая партия Российской Федерации»	1Республика Адыгея (Адыгея)	4	выдвинут	зарегистрирован
Карманов Владимир Петрович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025293	21.05.1970	Политическая партия «Коммунистическая партия Российской Федерации»	1Республика Адыгея (Адыгея)	5	выдвинут	зарегистрирован
Щербаков Павел Николаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025294	15.06.1980	Политическая партия «Коммунистическая партия Российской Федерации»	1Республика Адыгея (Адыгея)	6	выдвинут	зарегистрирован
Керженцев Владимир Николаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025295	01.11.1946	Политическая партия «Коммунистическая партия Российской Федерации»	2Республика Алтай, Республика Тыва, Республика Хакасия	1	выдвинут	зарегистрирован
Манчын Экер-оол Маринович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025296	04.04.1968	Политическая партия «Коммунистическая партия Российской Федерации»	2Республика Алтай, Республика Тыва, Республика Хакасия	2	выдвинут	зарегистрирован
Федькин Михаил Иванович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025297	01.01.1954	Политическая партия «Коммунистическая партия Российской Федерации»	2Республика Алтай, Республика Тыва, Республика Хакасия	3	выдвинут	зарегистрирован
Токмашова Нина Павловна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025298	01.01.1951	Политическая партия «Коммунистическая партия Российской Федерации»	2Республика Алтай, Республика Тыва, Республика Хакасия	4	выдвинут	зарегистрирован
Усатюк Валерий Петрович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025299	14.07.1948	Политическая партия «Коммунистическая партия Российской Федерации»	2Республика Алтай, Республика Тыва, Республика Хакасия	5	выдвинут	зарегистрирован
Юров Юрий Васильевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025300	15.07.1939	Политическая партия «Коммунистическая партия Российской Федерации»	2Республика Алтай, Республика Тыва, Республика Хакасия	6	выдвинут	зарегистрирован
Афонин Юрий Вячеславович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025301	22.03.1977	Политическая партия «Коммунистическая партия Российской Федерации»	3Республика Башкортостан - Бирская, Республика Башкортостан - Уфимская	1	выдвинут	зарегистрирован
Шайнуров Артур Альбертович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025302	26.10.1966	Политическая партия «Коммунистическая партия Российской Федерации»	3Республика Башкортостан - Бирская, Республика Башкортостан - Уфимская	2	выдвинут	зарегистрирован
Галин Ильгам Илюсович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025303	16.11.1969	Политическая партия «Коммунистическая партия Российской Федерации»	3Республика Башкортостан - Бирская, Республика Башкортостан - Уфимская	3	выдвинут	зарегистрирован
Гараев Альберт Магсумович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025304	05.01.1955	Политическая партия «Коммунистическая партия Российской Федерации»	3Республика Башкортостан - Бирская, Республика Башкортостан - Уфимская	4	выдвинут	зарегистрирован
Гарипов Фанус Нагимович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025305	25.10.1939	Политическая партия «Коммунистическая партия Российской Федерации»	3Республика Башкортостан - Бирская, Республика Башкортостан - Уфимская	5	выдвинут	зарегистрирован
Бекбосынов Мэлс Боромбаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025306	03.05.1955	Политическая партия «Коммунистическая партия Российской Федерации»	4Республика Башкортостан - Салаватская	1	выдвинут	зарегистрирован
Воронкова Валентина Петровна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025307	27.12.1953	Политическая партия «Коммунистическая партия Российской Федерации»	4Республика Башкортостан - Салаватская	2	выдвинут	зарегистрирован
Мухаметов Радик Талхаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025308	15.04.1959	Политическая партия «Коммунистическая партия Российской Федерации»	4Республика Башкортостан - Салаватская	3	выдвинут	зарегистрирован
Туренко Анатолий Анатольевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025309	18.02.1973	Политическая партия «Коммунистическая партия Российской Федерации»	4Республика Башкортостан - Салаватская	4	выдвинут	зарегистрирован
Тычинин Андрей Джафарович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025310	13.06.1971	Политическая партия «Коммунистическая партия Российской Федерации»	5Республика Башкортостан - Стерлитамакская	1	выдвинут	зарегистрирован
Петров Валерий Викторович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025311	08.02.1951	Политическая партия «Коммунистическая партия Российской Федерации»	5Республика Башкортостан - Стерлитамакская	2	выдвинут	зарегистрирован
Галиев Ринат Газимович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025312	15.01.1949	Политическая партия «Коммунистическая партия Российской Федерации»	5Республика Башкортостан - Стерлитамакская	3	выдвинут	зарегистрирован
Монахов Валерий Федорович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025313	07.05.1946	Политическая партия «Коммунистическая партия Российской Федерации»	5Республика Башкортостан - Стерлитамакская	4	выдвинут	зарегистрирован
Ющенко Александр Андреевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025314	19.11.1969	Политическая партия «Коммунистическая партия Российской Федерации»	6Республика Бурятия	1	выдвинут	зарегистрирован
Чимбеев Найдан Данзанович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025315	25.07.1949	Политическая партия «Коммунистическая партия Российской Федерации»	6Республика Бурятия	2	выдвинут	зарегистрирован
Грехов Владимир Павлович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025316	17.05.1949	Политическая партия «Коммунистическая партия Российской Федерации»	6Республика Бурятия	3	выдвинут	зарегистрирован
Мархаев Вячеслав Михайлович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025317	01.06.1955	Политическая партия «Коммунистическая партия Российской Федерации»	6Республика Бурятия	4	выдвинут	зарегистрирован
Будажапов Сергей Пурбуевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025318	01.01.1952	Политическая партия «Коммунистическая партия Российской Федерации»	6Республика Бурятия	5	выдвинут	зарегистрирован
Гроденский Виталий Михайлович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025319	16.09.1943	Политическая партия «Коммунистическая партия Российской Федерации»	6Республика Бурятия	6	выдвинут	зарегистрирован
Решульский Сергей Николаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025320	21.09.1951	Политическая партия «Коммунистическая партия Российской Федерации»	7Республика Дагестан	1	выдвинут	зарегистрирован
Махмудов Махмуд Гаджулаевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025321	26.08.1953	Политическая партия «Коммунистическая партия Российской Федерации»	7Республика Дагестан	2	выдвинут	зарегистрирован
Васкаева Раисат Магомедзагировна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025322	01.09.1962	Политическая партия «Коммунистическая партия Российской Федерации»	7Республика Дагестан	3	выдвинут	зарегистрирован
Ахмедов Магомед Ахмедович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025323	08.01.1956	Политическая партия «Коммунистическая партия Российской Федерации»	7Республика Дагестан	4	выдвинут	зарегистрирован
Магомедов Магди Мирзоевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025324	15.02.1945	Политическая партия «Коммунистическая партия Российской Федерации»	7Республика Дагестан	5	выдвинут	зарегистрирован
Джамалдинов Давлетгерей Дунтуевич	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025325	11.03.1950	Политическая партия «Коммунистическая партия Российской Федерации»	7Республика Дагестан	6	выдвинут	зарегистрирован
Богатырев Бекхан Сулейманович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025326	15.01.1965	Политическая партия «Коммунистическая партия Российской Федерации»	8Республика Ингушетия	1	выдвинут	зарегистрирован
Грушнин Валерий Павлович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025327	05.05.1946	Политическая партия «Коммунистическая партия Российской Федерации»	8Республика Ингушетия	2	выдвинут	зарегистрирован
Тайсаев Казбек Куцукович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025328	12.02.1967	Политическая партия «Коммунистическая партия Российской Федерации»	9Кабардино-Балкарская Республика, Карачаево-Черкесская Республика, Республика Северная Осетия - Алания	1	выдвинут	зарегистрирован
Биджев Исмель Абдул-Газизович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025329	25.01.1955	Политическая партия «Коммунистическая партия Российской Федерации»	9Кабардино-Балкарская Республика, Карачаево-Черкесская Республика, Республика Северная Осетия - Алания	2	выдвинут	зарегистрирован
Шихалиева Зайрат Мажидовна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025330	10.08.1946	Политическая партия «Коммунистическая партия Российской Федерации»	9Кабардино-Балкарская Республика, Карачаево-Черкесская Республика, Республика Северная Осетия - Алания	3	выдвинут	зарегистрирован
Хапчаев Салых Юсуфович	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025331	15.03.1943	Политическая партия «Коммунистическая партия Российской Федерации»	9Кабардино-Балкарская Республика, Карачаево-Черкесская Республика, Республика Северная Осетия - Алания	4	выдвинут	зарегистрирован
Михайлович Муратхан Аджигереевна	http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100021960181&vrn=100100021960181&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100022025332	22.08.1943	Политическая партия «Коммунистическая партия Российской Федерации»	9Кабардино-Балкарская Республика, Карачаево-Черкесская Республика, Республика Северная Осетия - Алания	5	выдвинут	зарегистрирован
