Волков Юрий Николаевич	100100031441293	57	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель Председателя Государственной Думы Федерального Собрания Российской Федерации, член Комитета Государственной Думы по строительству и земельным отношениям		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441293	19.09.1954	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	43Калужская область	2	выдвинут	зарегистрирован
Гридин Владимир Григорьевич	100100031441300	56	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по транспорту		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441300	08.12.1955	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	44Кемеровская область	4	выдвинут	зарегистрирован	избр.
Фокин Александр Иванович	100100031441303	57	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по природным ресурсам, природопользованию и экологии		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441303	24.10.1954	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	44Кемеровская область	7	выдвинут	зарегистрирован	избр.
Тимченко Вячеслав Степанович	100100031441308	56	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, председатель Комитета Государственной Думы по вопросам местного самоуправления		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441308	20.11.1955	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	45Кировская область	1	выдвинут	зарегистрирован	избр.
Мединский Владимир Ростиславович	100100031441318	41	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по природным ресурсам, природопользованию и экологии		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441318	18.07.1970	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	47Курганская область	2	выдвинут	зарегистрирован
Кулик Геннадий Васильевич	100100031441324	76	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по бюджету и налогам		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441324	20.01.1935	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	48Курская область	3	выдвинут	зарегистрирован
Тарасенко Михаил Васильевич	100100031441338	64	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по труду и социальной политике		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441338	21.11.1947	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	50Липецкая область	3	выдвинут	зарегистрирован
Кабанова Валентина Викторовна	100100031441346	60	f	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по Регламенту и организации работы Государственной Думы		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441346	10.10.1951	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	52Московская область	2	выдвинут	зарегистрирован	избр.
Терентьев Михаил Борисович	100100031441347	41	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по международным делам		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441347	14.05.1970	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	52Московская область	3	выдвинут	зарегистрирован	избр.
Серебров Лев Борисович	100100031441354	72	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по делам ветеранов		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441354	01.05.1939	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	52Московская область	10	выдвинут	зарегистрирован
Язев Валерий Афонасьевич	100100031441370	62	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель Председателя Государственной Думы Федерального Собрания Российской Федерации, член Комитета Государственной Думы по энергетике		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441370	29.10.1949	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	53Мурманская область	1	выдвинут	зарегистрирован	избр.
Макаров Андрей Михайлович	100100031441378	57	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по бюджету и налогам		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441378	22.07.1954	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	54Нижегородская область	4	выдвинут	зарегистрирован	избр.
Герасимова Надежда Васильевна	100100031441381	59	f	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель Председателя Государственной Думы Федерального Собрания Российской Федерации, член Комитета Государственной Думы по труду и социальной политике		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441381	22.03.1952	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	54Нижегородская область	7	выдвинут	зарегистрирован
Клименко Владимир Витальевич	100100031441393	57	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, первый заместитель председателя Комитета Государственной Думы по транспорту		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441393	18.09.1954	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	56Новосибирская область	5	выдвинут	зарегистрирован
Бобырев Валентин Васильевич	100100031441394	64	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по гражданскому, уголовному, арбитражному и процессуальному законодательству		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441394	23.11.1947	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	56Новосибирская область	6	выдвинут	зарегистрирован
Попов Сергей Александрович	100100031441400	62	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, председатель Комитета Государственной Думы по делам общественных объединений и религиозных организаций		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441400	21.07.1949	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	57Омская область	2	выдвинут	зарегистрирован	избр.
Роднина Ирина Константиновна	100100031441402	62	f	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, заместитель председателя Комитета Государственной Думы по образованию		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441402	12.09.1949	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	57Омская область	4	выдвинут	зарегистрирован
Заварзин Виктор Михайлович	100100031441410	63	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, председатель Комитета Государственной Думы по обороне		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441410	28.11.1948	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	58Оренбургская область	4	выдвинут	зарегистрирован
Ковалев Николай Дмитриевич	100100031441415	62	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, председатель Комитета Государственной Думы по делам ветеранов		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441415	06.08.1949	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	59Орловская область	1	выдвинут	зарегистрирован	избр.
Плигин Владимир Николаевич	100100031441434	51	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, председатель Комитета по конституционному законодательству и государственному строительству		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441434	19.05.1960	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	62Ростовская область	4	выдвинут	зарегистрирован	избр.
Туголуков Евгений Александрович	100100031441440	41	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, председатель Комитета Государственной Думы по природным ресурсам, природопользованию и экологии		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441440	14.05.1970	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	62Ростовская область	10	выдвинут	зарегистрирован
Варшавский Вадим Евгеньевич	100100031441441	50	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по промышленности		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441441	30.04.1961	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	62Ростовская область	11	выдвинут	зарегистрирован
Булаев Николай Иванович	100100031441447	62	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по науке и наукоемким технологиям		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441447	01.09.1949	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	63Рязанская область	4	выдвинут	зарегистрирован
Хинштейн Александр Евсеевич	100100031441453	37	m	депутат госдумы	Государственная Дума Федерального Собрания Российской Федерации	депутат, член Комитета Государственной Думы по промышленности		http://www.vybory.izbirkom.ru/region/region/izbirkom?action=show&root=1&tvd=100100028713299&vrn=100100028713299&region=0&global=1&sub_region=0&prver=0&pronetvd=null&type=341&vibid=100100031441453	26.10.1974	"Всероссийская политическая партия "ЕДИНАЯ РОССИЯ"	город Москва	64Самарская область	3	выдвинут	зарегистрирован	избр.
